product_id,url,name,brand,price,image_route,top_notes,middle_notes,base_notes,accords,description
1908032,https://www.bysuco.com/product/show/1908032,우롱차 엑스트레 드 퍼퓸,니샤네,290000.0,https://cf.bysuco.net/7d81377cb47c441abed42e63d835cec6.jpg?w=600,"베르가못, 만다린, 리세아","우롱차, 넛맥","무화과, 머스크","시트러스, 프레쉬, 아로마틱",아로마틱 그린 계열의 매혹적인 향.
3407106,https://www.bysuco.com/product/show/3407106,엔젤스 쉐어 파라디 엑스트레 드 퍼퓸,킬리안,590000.0,https://cf.bysuco.net/78ee4693521c165ae6ba919260ef1940.jpg?w=600,"코냑, 리큐어, 라즈베리","통카빈, 불가리안 로즈, 카라멜","오크, 프랄린, 샌달우드, 오크모스, 바닐라","우디, 스위트, 프루티","향수는 캐러멜, 장미, 라즈베리가 어우러져 달콤하고 과일 향이 가득한 미식의 향으로 시작하며, 코냑의 따스한 온기로 따뜻함을 더합니다. 오크모스와 바닐라의 웅장한 베이스는 은은한 우디 향의 깊이와 편안한 달콤함을 선사합니다."
33133,https://www.bysuco.com/product/show/33133,포트레이트 오브 어 레이디 오 드 퍼퓸,프레데릭 말,115000.0,https://cf.bysuco.net/79e24bbce82fbf298f39cb5449fedaa3.jpg?w=600,"로즈, 클로브, 라즈베리, 블랙커런트, 시나몬","패츌리, 인센스, 샌달우드","머스크, 벤조인, 앰버","웜 스파이시, 앰버, 로즈","마치 자석처럼 사람을 유혹하고 오감을 만족시키는 아름다움, 최고의 터키쉬 장미 에센스가 방대한 양으로 사용된 새로운 개념의 오리엔탈 로즈의 향"
10526,https://www.bysuco.com/product/show/10526,블레이 부쿠셔 아베끄 모아 오 드 퍼퓸,킬리안,450000.0,https://cf.bysuco.net/aa8fd3593db91189a6147696d304f0e5_cvt.webp?w=600,"일랑일랑, 튜베로즈, 가데니아, 바닐라, 불가리안 로즈, 샌달우드, 시더",,,"화이트 플로랄, 우디, 옐로우 플로랄","화사한 가데니아의 헤드스페이스, 일랑일랑, 감질나는 튜베로즈가 어우러진 정의하기 어려운 우아한 향"
10747,https://www.bysuco.com/product/show/10747,탐 다오 오 드 퍼퓸,딥티크,315000.0,https://cf.bysuco.net/5b75e9f90ff50b27844c0d00418ef34e_cvt.webp?w=600,"사이프러스, 머틀","시더우드, 샌달우드","앰버, 화이트 머스크, 스파이스","우디, 드라이, 소프트, 내추럴","베트남 숲의 고요함을 닮은 샌달우드와 시더우드가 부드럽게 겹쳐지며, 드라이한 우디 결이 차분하게 이어지는 맑고 명상적인 우디 향"
21710,https://www.bysuco.com/product/show/21710,매그놀리아 노빌레 오 드 퍼퓸,아쿠아 디 파르마,250000.0,https://cf.bysuco.net/19bb1e34fb32b88b9097700aed44db91.jpg?w=600,"시트론, 레몬, 베르가못","매그놀리아, 자스민, 튜베로즈, 로즈","베티버, 샌달우드, 바닐라, 패츌리","시트러스, 화이트 플로랄, 플로",화려한 화이트 플로랄 부케향으로 우아하면서 신비하고 세련된 이미지 연출
21313,https://www.bysuco.com/product/show/21313,로 파피에 오 드 뚜왈렛,딥티크,198000.0,https://cf.bysuco.net/11dda84bbaee1bb6d683d5ad2f9ed6d0.jpg?w=600,"화이트 머스크, 라이스 스팀",미모사,우디 노트,"머스크, 파우더리, 소프트, 미니멀","막 펼친 종이의 부드러운 질감을 닮은 라이스 스팀과 머스크가 투명하게 퍼지며, 미모사와 우디 노트가 잔잔히 이어지는 고요하고 섬세한 파우더리 머스크 향"
3406007,https://www.bysuco.com/product/show/3406007,임페리얼 티 오 드 퍼퓸,킬리안,450000.0,https://cf.bysuco.net/febf5db13c4e05c770b9b633c6ed3ed4.webp?w=600,"해초, 그린티, 베르가못","오렌지 블로썸, 프리지아, 자스민","화이트 머스, 베티버","아로마틱, 화이트 플로랄, 시트러",차 한잔을 마시는 듯한 신선하고 모던한 느낌을 선사하는 향.
9273,https://www.bysuco.com/product/show/9273,아란치아 디 카프리 오 드 뚜왈렛,아쿠아 디 파르마,135000.0,https://cf.bysuco.net/bd100d50610374b1b9c8d8468cd10023.jpg?w=600,"스위트 오렌지, 만다린, 레몬","쁘띠그레인, 카다몸","머스크, 캐러멜","시트러스, 프레시, 브라이트, 썸머","카프리 섬의 햇살을 머금은 스위트 오렌지와 만다린이 밝게 터지며, 레몬의 상큼함과 머스크가 어우러져 경쾌하고 청량하게 남는 생기 넘치는 시트러스 향"
10529,https://www.bysuco.com/product/show/10529,스트레이트 투 헤븐 오 드 퍼퓸,킬리안,450000.0,https://cf.bysuco.net/e70109c992c4e56a77e7f4a6b7f65314_cvt.webp?w=600,"럼, 드라이 프루트","시더우드, 파출리, 넛맥","머스크, 앰버, 바닐라","우디, 럼, 스파이시, 인텐스","럼과 드라이 프루트의 짙은 알코올감이 어둡게 퍼지며, 시더우드와 파출리의 스모키한 우디 결이 이어져 관능적이고 깊이 있는 남성적인 무드로 남는 인텐스 우디 럼 향"
23675,https://www.bysuco.com/product/show/23675,발라야 오 드 퍼퓸,퍼퓸 드 말리,450000.0,https://cf.bysuco.net/77eab68855d9d8530906281eb6b0fbd4.jpg?w=600,"알데하이드, 화이트 피치, 베르가못, 만다린 오렌지","오렌지 블라썸, 페탈리아, 릴리오브더밸리, 베티버, 님페알, 마호니아","머스크, 암브록산, 아키갈라우드, 바닐라","머스크, 시트러스, 프레쉬",새하얀 면사포가 피부에 부드럽게 내려앉듯 여성스러움을 강조한 향
9312,https://www.bysuco.com/product/show/9312,믹스드 이모션 오 드 퍼퓸,바이레도,280000.0,https://cf.bysuco.net/1dba754c667da5ef66118cd3c836634e.jpg?w=600,"블랙커런트, 메이트","티, 바이올렛 리프","자작나무, 파피루스","프루티, 우디, 그린",달콤함과 편안함이 대조되어 만들어내는 화합
10236,https://www.bysuco.com/product/show/10236,로 디베 오 드 뚜왈렛,프레데릭 말,350000.0,https://cf.bysuco.net/e2f27da440afa9b6ec28b417f7921e1d_cvt.webp?w=600,"베르가못, 핑크 페퍼","아이리스, 헬리오트로프","머스크, 꿀, 바닐라","머스크, 파우더리, 플로럴, 소프트","차가운 겨울 공기 속에서 하얀 머스크와 아이리스가 투명하게 번지며, 은은한 플로럴과 파우더리한 결이 포근하게 감싸는 고요하고 섬세한 머스크 플로럴 향"
23138,https://www.bysuco.com/product/show/23138,바카라 루쥬 540 엑스트레 드 퍼퓸,메종 프란시스 커정,620000.0,https://cf.bysuco.net/a311e90f92ec73888701b55cf3d3262a.jpg?w=600,"비터 오렌지, 샤프론","이집트 자스민, 시더","앰버그리스, 우디 노트, 머스크","우디, 앰버, 웜 스파이시",프란시스 커정이 선사하는 매혹적인 감각의 연금술
3405530,https://www.bysuco.com/product/show/3405530,H24 에르브 비브 오 드 퍼퓸,에르메스,150000.0,https://cf.bysuco.net/0d20138e4f1af440e449f42e35062b2d.jpg?w=600,허브 노트,페어,피스쿨,"그린, 프루티, 스위트",비가 내린 직후 도심 속 자연의 모습을 그려낸 향
225138,https://www.bysuco.com/product/show/225138,소바쥬 오 드 퍼퓸,디올,160000.0,https://cf.bysuco.net/93f5a1205be6543f088b0eef86c1c092.jpg?w=600,베르가못,"라벤더, 사천 페퍼","앰버, 바닐라, 시더우드","아로마틱, 우디, 앰버, 스파이시","상쾌한 베르가못의 시트러스가 선명하게 터지며, 사천 페퍼의 스파이스와 라벤더가 어우러져 앰버리한 깊이로 이어지는 강인하고 세련된 아로마틱 우디 향"
9876,https://www.bysuco.com/product/show/9876,그레이 베티버 오 드 퍼퓸,톰 포드,245000.0,https://cf.bysuco.net/a35fc3b99b5a69b742a90671c2e1b6b0_cvt.webp?w=600,"자몽, 오렌지 블로썸, 세이지","베티버, 페퍼","오크모스, 우디 노트, 앰버","베티버, 우디, 시트러스, 드라이","상쾌한 시트러스가 깔끔하게 열리며 베티버의 드라이하고 미네랄한 결이 또렷하게 드러나고, 우디 노트가 차분하게 정돈해 주는 맑고 정제된 베티버 우디 향"
10092,https://www.bysuco.com/product/show/10092,도손 오 드 뚜왈렛,딥티크,198000.0,https://cf.bysuco.net/51c6a91c6bdb11afc0cbf1a823d533c5_cvt.webp?w=600,오렌지 블로썸,"튜베로즈, 자스민",머스크,"화이트 플로럴, 플로럴, 프레시, 소프트","햇살 아래 피어난 튜베로즈의 크리미한 꽃향이 바닷바람처럼 가볍게 퍼지며, 오렌지 블로썸과 머스크가 부드럽게 이어지는 밝고 관능적인 화이트 플로럴 향"
9373,https://www.bysuco.com/product/show/9373,어벤투스 포 허 오 드 퍼퓸,크리드,350000.0,https://cf.bysuco.net/22940aa0bace6685b4617e5fafb3306e_cvt.webp?w=600,"그린 애플, 핑크 페퍼, 베르가못","로즈, 자스민, 일랑일랑","머스크, 샌달우드, 블랙커런트","프루티, 플로럴, 우디, 세련된","상큼한 그린 애플과 핑크 페퍼의 생기 있는 시작 위로 로즈와 자스민이 우아하게 피어나며, 머스크와 우디 노트가 부드럽게 이어지는 자신감 있고 세련된 프루티 플로럴 향"
22747,https://www.bysuco.com/product/show/22747,H24 오 드 퍼퓸,에르메스,129000.0,https://cf.bysuco.net/7f676dfef38e16f4b800f9cfc762c12d.jpg?w=600,클라리 세이지,나르시스,"스클라렌, 우디 노트","아로마틱, 앰버, 그린, 모던","허브와 나르시스의 그린함 위로 앰버리한 스클라렌과 우디 노트가 더해져, 메탈릭한 도시의 공기를 닮은 깊고 현대적인 아로마틱 앰버 향"
10304,https://www.bysuco.com/product/show/10304,상탈 33 오 드 퍼퓸,르 라보,458000.0,https://cf.bysuco.net/9d770ad6f633d72b9de1122bb78cec6a.jpg?w=600,"샌달우드, 레더, 파피루스, 버지니아 시더, 카다멈, 바이올렛, 아이리스, 앰버",,,"우디, 파우더리, 레더","타오르는 모닥불과 스모키하게 날리는 연기, 빛이 사라지고 난 이후에 느껴지는 센슈얼한 무드를 표현한 향"
10363,https://www.bysuco.com/product/show/10363,우드 세이지 앤 씨 솔트 오 드 코롱,조 말론,110000.0,https://cf.bysuco.net/57e6edb36181775481850b04c5c6198e_cvt.webp?w=600,"씨 솔트, 앰브레트",세이지,우디 노트,"아쿠아틱, 우디, 미네랄, 내추럴","바닷바람에 씻긴 소금기와 미네랄이 시원하게 퍼지며, 우드 세이지의 드라이한 허브 결이 이어져 자유롭고 자연스러운 무드로 남는 맑은 아쿠아틱 우디 향"
225137,https://www.bysuco.com/product/show/225137,소바쥬 퍼퓸,디올,188000.0,https://cf.bysuco.net/73c13c2fd5670d543dc785ca5defac90.jpg?w=600,"베르가못, 만다린 오렌지, 엘레미",샌달우드,"올리바넘, 통카 빈, 바닐라","시트러스, 우디, 앰버","앰버 톤과 어우러지며 만다린과 통카 빈, 샌달우드가 독특항 향을 선사"
22759,https://www.bysuco.com/product/show/22759,우드 세이지 앤 씨 솔트 오 드 코롱,조 말론,168000.0,https://cf.bysuco.net/247d676d85f64588ab7f42ddef3322ff.jpg?w=600,"씨 솔트, 앰브레트",세이지,우디 노트,"아쿠아틱, 우디, 미네랄, 내추럴","차가운 바닷바람에 실린 소금기와 미네랄이 맑게 퍼지며, 우드 세이지의 드라이한 허브 결이 이어져 자유롭고 자연스럽게 남는 깨끗한 아쿠아틱 우디 향"
10396,https://www.bysuco.com/product/show/10396,세일링 데이 오 드 뚜왈렛,메종 마르지엘라,110000.0,https://cf.bysuco.net/88dbe39fc75b3fa8f31a1e6fa9583e1e.jpg?w=600,"알데하이드, 레드 씨위드","주니퍼 베리, 코리앤더","앰버우드, 시더우드","아쿠아틱, 마린, 프레시, 쿨","탁 트인 바다 위를 가르는 바람처럼 시원한 아쿠아틱 노트가 퍼지며, 알데하이드의 깨끗한 공기감과 주니퍼가 어우러져 산뜻하고 자유롭게 남는 청량한 마린 프레시 향"
3407406,https://www.bysuco.com/product/show/3407406,웬 더 레인 스탑스 오 드 뚜왈렛,메종 마르지엘라,40000.0,https://cf.bysuco.net/0e35aee52d954a9ebcbcba36144355b9.jpg?w=600,"그린 노트, 베르가못, 핑크 페퍼","워터리 노트, 레인 노트, 터키쉬 로즈, 자스민","소나무, 모스, 패패츌리","아쿠아틱, 우디, 그린","기억 속, 다양한 순간의 시간과 장소를 담아 낸 향수"
3406669,https://www.bysuco.com/product/show/3406669,유 오어 썸원 라이크 유 오 드 퍼퓸,에따 리브르 도량쥬,150000.0,https://cf.bysuco.net/f328e369b138248c25d92a65c2fa75dc.webp?w=600,"베르가못, 블랙커런트, 그린 노트, 레몬, 토마토 잎","스민, 민트, 퍼티 트리","앰브록스, 시더, 머스크","그린, 아로마틱, 프레쉬 스파이시","생동감 넘치고 활력 넘치는 블렌딩 노트로 감각을 라로 잡는 향
    향기의 핵심은 싱그러운 그린 노트, 카시스, 장미, 그리고 헤디온으로 이루어져 세련되고 향기로운 깊이를 더합니다. 
    마지막으로, 화이트 머스크의 베이스 노트는 부드럽고 오래 지속되는 여운을 선사하며 잊을 수 없는 인상을 남깁니다."
10554,https://www.bysuco.com/product/show/10554,롬브르 단 로 오 드 뚜왈렛,딥티크,198000.0,https://cf.bysuco.net/fb4f8e687deadc56c62aac75dd7dccea_cvt.webp?w=600,"블랙커런트 잎, 페티그레인",로즈,파출리,"그린, 플로럴, 드라이, 내추럴","비에 젖은 정원을 스치는 블랙커런트 잎의 그린함이 선명하게 퍼지며, 로즈와 흙 내음의 파출리가 어우러져 자연 그대로의 생동감을 전하는 깊고 드라이한 그린 플로럴 향"
3406000,https://www.bysuco.com/product/show/3406000,패러독스 버츄얼 플라 오 드 퍼퓸,프라다,220000.0,https://cf.bysuco.net/a129a563bd50d4995f52285e85fb3092.webp?w=600,베르가못,"네롤리, 자스민","앰버, 머스크","화이트 플로랄, 머스크, 시트러스",안개속에서 피어난 플로럴 머스크 향
22414,https://www.bysuco.com/product/show/22414,엉 빠썽 오 드 퍼퓸,프레데릭 말,115000.0,https://cf.bysuco.net/6a8a34ac618082c25f395d768a8ae2a3.jpg?w=600,"라일락, 워터리 노트, 오이, 밀, 페티그레인",,,"플로랄, 아쿠아틱","봄, 가든 한 켠 바람에 스친 향기로운 라일락, 따스하고 빛나며 고요하고 평화로운 향"
1793989,https://www.bysuco.com/product/show/1793989,떼 마차 26 오 드 퍼퓸 (벌크제품),르 라보,250000.0,https://cf.bysuco.net/ebe2cc3112c7cd290d3d98473fa859fa.webp?w=600,"튜베로즈, 릴리, 자스민, 바닐라, 머스크, 우디 노트",,,"우디, 프루티, 시트러스",외부의 소란으로부터 벗어나게 하고 내면으로 돌아오게 하는 향
22164,https://www.bysuco.com/product/show/22164,로얄 워터 오 드 퍼퓸,크리드,410000.0,https://cf.bysuco.net/bca4ed3e30765a389dfc672716ef6fb8.jpg?w=600,"시트러스, 레몬 버베나, 만다린 오렌지, 베르가못","바질, 올스파이스, 큐민","머스크, 시더우드","프레쉬 스파이시, 아로마틱, 그린",영국왕실에 의해 영감을 받은 향
3405894,https://www.bysuco.com/product/show/3405894,떼르 데르메스 오 지브레 오 드 퍼퓸,에르메스,58000.0,https://cf.bysuco.net/945f4e74a4abf2d31ef252dedb346b3c.webp?w=600,시트론,"주니퍼 베리, 티무르","우디 노트, 미네랄 노트","시트러스, 우디, 프레쉬 스파이시",얼음의 열기를 담은 시트러스와 우디의 조화
3406087,https://www.bysuco.com/product/show/3406087,레이지 선데이 모닝 오 드 뚜왈렛,메종 마르지엘라,40000.0,https://cf.bysuco.net/670e165efbec76779789d766af650b8b.webp?w=600,"알데하이드, 릴리오브더밸리, 페어","장미, 아이리스, 오렌지 블로썸","화이트 머스크, 암브레트, 인도네시아 페출리 리프","머스크, 프레쉬, 화이트 플로랄","여름의 일요일 아침, 갓 세탁한 린넨 시트의 부드러움에 잠에서 깨어나 깨끗한 햇살이 피부를 부드럽고 따뜻하게 하는 것을 느낄 수 있는 향"
32445,https://www.bysuco.com/product/show/32445,버블 바스 오 드 뚜왈렛,메종 마르지엘라,110000.0,https://cf.bysuco.net/9f52a71bf9cf9644798af4fa5b40d45a.jpg?w=600,"비누, 베르가못","라벤더, 자스민, 로즈","코코넛, 화이트 머스크, 패츌리","솝, 코코넛, 머스크",따뜻하고 완벽한 목욕시간이 떠오르는 향
10532,https://www.bysuco.com/product/show/10532,롤링 인 러브 오 드 퍼퓸,킬리안,450000.0,https://cf.bysuco.net/b395850a7cdef7adee57dc56c12041bd.jpg?w=600,"아몬드 밀크, 프리지아","아이리스, 튜베로즈","바닐라, 통카빈, 머스크","앰버, 스위트, 머스크, 크리미","부드러운 아몬드 밀크의 크리미한 포근함이 피부에 밀착되듯 퍼지며, 아이리스와 머스크가 겹쳐져 바닐라와 통카빈으로 달콤하고 관능적으로 이어지는 깊은 러브 앰버 향"
